id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
27364734,,,,0.94186,0.965116,0.965116,833938,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilder.java,40,51,12,,86,1,2,833939,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitAfterRadioButton.java,101,112,12,,84,0,2
24061996,,,,1,1,1,597386,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,115,128,14,,88,2,0,597387,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,124,137,14,,88,2,0
27364711,,,,0.875,0.9,0.9,833900,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,157,171,15,,80,1,3,833902,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,170,183,14,,72,0,3
21512825,,,,0.380952,0.619048,0.619048,495236,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,75,80,6,,39,1,0,495246,pdfsam-core/src/main/java/org/pdfsam/support/validation/PositiveIntRangeStringValidator.java,34,39,6,,42,1,0
24259549,,,,0.802817,0.830986,0.830986,681650,pdfsam-core/src/main/java/org/pdfsam/support/io/ObjectCollectionWriter.java,59,65,7,,66,0,0,681651,pdfsam-core/src/main/java/org/pdfsam/support/io/ObjectCollectionWriter.java,71,78,8,,71,0,0
24061968,,,,1,1,1,597342,pdfsam-core/src/main/java/org/pdfsam/support/params/SinglePdfSourceMultipleOutputParametersBuilder.java,45,52,8,,33,1,1,597343,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateParametersBuilder.java,63,70,8,,33,0,1
27364765,,,,0.913793,0.965517,0.965517,833970,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitByEveryRadioButton.java,19,26,8,,58,0,0,833971,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitAfterRadioButton.java,19,26,8,,56,0,0
27364778,,,,0.883721,0.906977,0.906977,833990,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/single/SingleSelectionPane.java,216,219,4,,78,0,0,833991,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java,434,437,4,,86,0,0
24259547,,,,0.931035,0.965517,0.965517,681647,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByOutlineLevelParametersBuilder.java,49,56,8,,56,1,1,681648,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilder.java,43,50,8,,58,1,1
27364792,,,,0.797297,0.918919,0.918919,681691,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/PaceColumn.java,75,79,5,,74,0,3,834000,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTableColumn.java,51,55,5,,73,0,4
24259575,,,,0.905405,0.918919,0.918919,681691,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/PaceColumn.java,75,79,5,,74,0,3,681692,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/PageRangesColumn.java,84,88,5,,69,0,3
21512821,,,,0.423077,0.596154,0.596154,495231,pdfsam-core/src/main/java/org/pdfsam/support/filter/FileFilterType.java,80,86,7,,44,1,0,495244,pdfsam-core/src/main/java/org/pdfsam/support/params/ConversionUtils.java,82,88,7,,52,1,0
24062000,,,,1,1,1,597393,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,147,167,21,,133,1,2,597394,pdfsam-merge/src/main/java/org/pdfsam/merge/MergeModule.java,136,156,21,,133,1,2
24062002,,,,1,1,1,597397,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,96,114,19,,104,0,0,597398,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,97,115,19,,104,0,0
24062003,,,,1,1,1,597397,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,96,114,19,,104,0,0,597399,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,99,117,19,,104,0,0
24259548,,,,1,1,1,495254,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,127,141,15,,115,1,0,681649,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,131,145,15,,115,0,0
21512826,,,,0.2625,0.39375,0.39375,495239,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,117,125,9,,67,1,0,495240,pdfsam-gui/src/main/java/org/pdfsam/ui/notification/NotificationsController.java,125,141,17,,160,1,0
27364794,,,,0.952381,1,1,834011,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/ClosePane.java,19,27,9,,63,0,0,834012,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/HidingPane.java,19,27,9,,63,0,0
21512815,,,,0.887755,0.928571,0.928571,495241,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByOutlineLevelParametersBuilder.java,44,56,13,,98,1,0,495242,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilder.java,39,50,12,,91,1,0
27364775,,,,0.783133,0.843373,0.843373,833984,pdfsam-gui/src/main/java/org/pdfsam/ui/info/KeywordsTab.java,65,75,11,,83,0,0,833985,pdfsam-gui/src/main/java/org/pdfsam/ui/info/SummaryTab.java,92,102,11,,78,0,0
27364790,,,,0.90625,0.989583,0.989583,834007,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/FileColumn.java,59,66,8,,96,0,5,834008,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTableColumn.java,51,58,8,,96,0,5
21512800,,,,0.408163,0.714286,0.714286,495206,pdfsam-core/src/main/java/org/pdfsam/ui/StageStatus.java,72,78,7,,49,1,0,495232,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceSetterOnValidState.java,44,50,7,,45,1,0
21512772,,,,0.428571,0.693878,0.693878,495206,pdfsam-core/src/main/java/org/pdfsam/ui/StageStatus.java,72,78,7,,49,1,0,495207,pdfsam-gui/src/main/java/org/pdfsam/ui/notification/NotificationsController.java,68,74,7,,38,1,0
28820975,,,,0.463768,0.724638,0.724638,1276734,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitOptionsPane.java,77,82,6,,56,1,0,1276735,pdfsam-gui/src/main/java/org/pdfsam/ui/notification/NotificationsController.java,81,89,9,,69,1,0
27364761,,,,0.757143,0.871429,0.871429,833928,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,102,115,14,,67,0,0,833964,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,96,109,14,,70,0,0
27364735,,,,0.932203,0.966102,0.966102,833940,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilder.java,43,51,9,,59,1,2,833941,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByOutlineLevelParametersBuilder.java,49,57,9,,57,1,2
24061975,,,,0.955556,0.955556,0.955556,597353,pdfsam-fx/src/main/java/org/pdfsam/ui/io/RememberingLatestFileChooserWrapper.java,41,50,10,,43,2,0,597354,pdfsam-fx/src/main/java/org/pdfsam/ui/io/RememberingLatestDirectoryChooserWrapper.java,38,47,10,,45,2,0
21512830,,,,0.931373,0.970588,0.970588,495247,pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/OverwriteDialogController.java,73,85,13,,102,2,0,495250,pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/OverwriteDialogController.java,90,102,13,,99,2,0
21512828,,,,0.87963,0.925926,0.925926,495247,pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/OverwriteDialogController.java,73,85,13,,102,2,0,495248,pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/OverwriteDialogController.java,89,103,15,,108,2,0
21512801,,,,0.737705,0.803279,0.803279,495233,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceBrowsableFileField.java,38,45,8,,56,1,0,495234,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceBrowsableDirectoryField.java,37,43,7,,61,1,0
24062005,,,,1,1,1,597402,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,92,115,24,,116,0,0,597403,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,94,117,24,,116,0,0
27364781,,,,0.743363,0.778761,0.778761,833995,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/PageRangesColumn.java,79,88,10,,113,0,2,833996,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/PaceColumn.java,70,79,10,,96,0,2
24259522,,,,0.972603,1,1,681624,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,69,77,9,,73,0,0,681625,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,68,76,9,,73,0,0
27364776,,,,0.898551,0.956522,0.956522,833986,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferencePane.java,59,67,9,,66,2,1,833987,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/about/AboutDashboardPane.java,125,133,9,,69,0,1
24061988,,,,1,1,1,597370,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,149,157,9,,52,1,1,597373,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,158,166,9,,52,0,1
24061986,,,,1,1,1,597370,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,149,157,9,,52,1,1,597371,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,165,173,9,,52,0,1
24061987,,,,1,1,1,597370,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,149,157,9,,52,1,1,597372,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,157,165,9,,52,1,1
21512795,,,,0.509434,0.849057,0.849057,495222,pdfsam-community/src/main/java/org/pdfsam/community/PdfsamCommunity.java,38,45,8,,53,1,0,495232,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceSetterOnValidState.java,44,50,7,,45,1,0
27364736,,,,0.873016,0.952381,0.952381,833942,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilder.java,40,46,7,,63,1,0,833943,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateParametersBuilder.java,92,98,7,,63,0,0
21512791,,,,0.852632,0.947368,0.947368,495226,pdfsam-gui/src/main/java/org/pdfsam/ui/notification/NotificationsController.java,114,123,10,,95,1,0,495227,pdfsam-gui/src/main/java/org/pdfsam/ui/notification/NotificationsController.java,149,158,10,,92,1,0
21512816,,,,0.877551,1,1,495215,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,112,118,7,,49,1,0,495223,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,103,109,7,,49,1,0
21512832,,,,0.857143,1,1,495215,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,112,118,7,,49,1,0,495224,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,107,113,7,,49,1,0
21512803,,,,0.816327,1,1,495215,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,112,118,7,,49,1,0,495218,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,98,104,7,,49,1,0
21512786,,,,0.693878,0.857143,0.857143,495215,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,112,118,7,,49,1,0,495217,pdfsam-merge/src/main/java/org/pdfsam/merge/MergeModule.java,88,93,6,,42,1,0
21512778,,,,0.938776,1,1,495215,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,112,118,7,,49,1,0,495216,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,107,113,7,,49,1,0
21512789,,,,0.795918,0.857143,0.857143,495215,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,112,118,7,,49,1,0,495225,pdfsam-merge/src/main/java/org/pdfsam/merge/MergeModule.java,96,101,6,,42,1,0
24061961,,,,1,1,1,597331,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,70,75,6,,51,0,0,597333,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,72,77,6,,51,0,0
24061960,,,,1,1,1,597331,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,70,75,6,,51,0,0,597332,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,71,76,6,,51,0,0
21512846,,,,0.477612,0.597015,0.597015,495255,pdfsam-core/src/main/java/org/pdfsam/context/DefaultUserContext.java,124,132,9,,42,1,0,495256,pdfsam-service/src/main/java/org/pdfsam/ui/DefaultStageService.java,48,56,9,,67,1,0
21512847,,,,0.711538,0.769231,0.769231,495255,pdfsam-core/src/main/java/org/pdfsam/context/DefaultUserContext.java,124,132,9,,42,1,0,495257,pdfsam-service/src/main/java/org/pdfsam/ui/DefaultStageService.java,73,81,9,,52,1,0
21512853,,,,0.711538,0.769231,0.769231,495255,pdfsam-core/src/main/java/org/pdfsam/context/DefaultUserContext.java,124,132,9,,42,1,0,495262,pdfsam-service/src/main/java/org/pdfsam/news/DefaultNewsService.java,93,101,9,,52,1,0
28820973,,,,0.5,0.5,0.5,1276730,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,97,110,14,,152,1,0,1276731,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,103,109,7,,76,1,0
27364791,,,,0.714286,0.824176,0.824176,833999,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/FileColumn.java,55,63,9,,91,0,3,834005,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/PaceColumn.java,71,79,9,,80,0,2
24259568,,,,1,1,1,681680,pdfsam-fx/src/main/java/org/pdfsam/ui/io/BrowsableDirectoryField.java,92,98,7,,59,0,0,681681,pdfsam-fx/src/main/java/org/pdfsam/ui/io/BrowsableFileField.java,130,136,7,,59,0,0
24061991,,,,1,1,1,597378,pdfsam-merge/src/main/java/org/pdfsam/merge/MergeModule.java,77,89,13,,52,2,0,597379,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,76,89,14,,52,2,0
24259595,,,,0.851613,0.877419,0.877419,681714,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java,428,437,10,,155,0,3,681715,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/single/SingleSelectionPane.java,210,219,10,,137,0,3
24259554,,,,0.952381,1,1,681660,pdfsam-merge/src/main/java/org/pdfsam/merge/MergeOptionsPane.java,138,140,3,,63,0,1,681661,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateOptionsPane.java,97,99,3,,63,0,1
24061997,,,,1,1,1,597388,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,165,180,16,,117,0,1,597389,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,172,187,16,,117,0,1
21512784,,,,0.433962,0.698113,0.698113,495212,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/ShowPasswordFieldPopupRequest.java,37,42,6,,37,1,0,495222,pdfsam-community/src/main/java/org/pdfsam/community/PdfsamCommunity.java,38,45,8,,53,1,0
21512777,,,,0.392157,0.647059,0.647059,495212,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/ShowPasswordFieldPopupRequest.java,37,42,6,,37,1,0,495214,pdfsam-gui/src/main/java/org/pdfsam/sound/PlaySoundController.java,47,54,8,,51,1,0
21512796,,,,0.511111,0.8,0.8,495212,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/ShowPasswordFieldPopupRequest.java,37,42,6,,37,1,0,495232,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceSetterOnValidState.java,44,50,7,,45,1,0
21512776,,,,0.575,0.925,0.925,495212,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/ShowPasswordFieldPopupRequest.java,37,42,6,,37,1,0,495213,pdfsam-core/src/main/java/org/pdfsam/module/TaskExecutionRequestEvent.java,43,48,6,,40,1,0
24061998,,,,1,1,1,597388,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,165,180,16,,117,0,1,597390,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,163,178,16,,117,1,1
24259537,,,,0.933962,0.962264,0.962264,681642,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,83,91,9,,106,0,1,681643,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,84,92,9,,102,0,1
21512831,,,,0.855856,0.891892,0.891892,495249,pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/OverwriteDialogController.java,72,86,15,,111,2,0,495250,pdfsam-gui/src/main/java/org/pdfsam/ui/dialog/OverwriteDialogController.java,90,102,13,,99,2,0
24259572,,,,1,1,1,681685,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,137,145,9,,71,0,1,681686,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,133,141,9,,71,1,1
21512785,,,,0.509434,0.773585,0.773585,495214,pdfsam-gui/src/main/java/org/pdfsam/sound/PlaySoundController.java,47,54,8,,51,1,0,495222,pdfsam-community/src/main/java/org/pdfsam/community/PdfsamCommunity.java,38,45,8,,53,1,0
21512799,,,,0.470588,0.764706,0.764706,495214,pdfsam-gui/src/main/java/org/pdfsam/sound/PlaySoundController.java,47,54,8,,51,1,0,495232,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceSetterOnValidState.java,44,50,7,,45,1,0
24061990,,,,1,1,1,597376,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,95,104,10,,62,2,0,597377,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,99,108,10,,62,2,0
21512798,,,,0.488889,0.8,0.8,495213,pdfsam-core/src/main/java/org/pdfsam/module/TaskExecutionRequestEvent.java,43,48,6,,40,1,0,495232,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/preference/PreferenceSetterOnValidState.java,44,50,7,,45,1,0
24259536,,,,0.855072,0.898551,0.898551,681640,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/HidingPane.java,38,42,5,,64,0,1,681641,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/DashboardItemPane.java,67,71,5,,69,0,1
24259584,,,,0.888889,0.920635,0.920635,681688,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/HidingPane.java,39,42,4,,59,0,0,681701,pdfsam-gui/src/main/java/org/pdfsam/ui/dashboard/DashboardItemPane.java,68,71,4,,63,0,0
24259523,,,,0.987654,1,1,681626,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,83,90,8,,81,0,1,681627,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,84,91,8,,81,0,1
24259524,,,,0.987654,1,1,681626,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,83,90,8,,81,0,1,681628,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,82,89,8,,81,1,1
24061982,,,,1,1,1,597359,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,143,153,11,,26,2,0,597364,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,124,134,11,,26,2,0
24061980,,,,1,1,1,597359,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,143,153,11,,26,2,0,597362,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,135,145,11,,26,2,0
24061978,,,,1,1,1,597359,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,143,153,11,,26,2,0,597360,pdfsam-merge/src/main/java/org/pdfsam/merge/MergeModule.java,122,132,11,,26,2,0
24061981,,,,1,1,1,597359,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,143,153,11,,26,2,0,597363,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,140,150,11,,26,2,0
24259545,,,,0.931035,0.965517,0.965517,681646,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitByEveryRadioButton.java,107,114,8,,58,0,1,681647,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByOutlineLevelParametersBuilder.java,49,56,8,,56,1,1
21512840,,,,0.647887,0.704225,0.704225,495220,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,139,145,7,,50,1,0,495253,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,116,124,9,,71,1,0
24259546,,,,1,1,1,681646,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitByEveryRadioButton.java,107,114,8,,58,0,1,681648,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilder.java,43,50,8,,58,1,1
24061979,,,,1,1,1,597359,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,143,153,11,,26,2,0,597361,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,144,154,11,,26,0,0
21512782,,,,0.676471,0.735294,0.735294,495220,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,139,145,7,,50,1,0,495221,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,96,104,9,,68,1,0
21512810,,,,0.79661,0.847458,0.847458,495220,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,139,145,7,,50,1,0,495237,pdfsam-merge/src/main/java/org/pdfsam/merge/MergeModule.java,104,111,8,,59,1,0
27364731,,,,0.967105,0.986842,0.986842,833933,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,19,38,20,,152,0,0,833934,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,19,38,20,,150,0,0
24259564,,,,0.970588,1,1,681672,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java,277,281,5,,68,0,3,681673,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java,285,289,5,,68,0,3
24259530,,,,1,1,1,681632,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,138,145,8,,62,0,1,681634,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,134,141,8,,62,1,1
24259566,,,,0.961538,1,1,681676,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/Animations.java,50,53,4,,78,1,0,681677,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/Animations.java,53,56,4,,78,1,0
24259529,,,,0.983871,1,1,681632,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitModule.java,138,145,8,,62,0,1,681633,pdfsam-split-by-bookmarks/src/main/java/org/pdfsam/splitbybookmarks/SplitByBookmarksModule.java,140,147,8,,62,0,1
27364770,,,,0.686275,0.77451,0.77451,833976,pdfsam-core/src/main/java/org/pdfsam/support/LocaleKeyValueItem.java,61,73,13,,84,2,0,833977,pdfsam-core/src/main/java/org/pdfsam/task/BulkRotateParameters.java,84,97,14,,102,2,0
27364772,,,,0.833333,0.928571,0.928571,833976,pdfsam-core/src/main/java/org/pdfsam/support/LocaleKeyValueItem.java,61,73,13,,84,2,0,833980,pdfsam-fx/src/main/java/org/pdfsam/ui/io/PdfVersionCombo.java,156,168,13,,78,0,0
27364773,,,,0.649573,0.709402,0.709402,833976,pdfsam-core/src/main/java/org/pdfsam/support/LocaleKeyValueItem.java,61,73,13,,84,2,0,833981,pdfsam-core/src/main/java/org/pdfsam/ui/StageStatus.java,128,140,13,,117,2,0
24259567,,,,0.785714,0.785714,0.785714,681678,pdfsam-fx/src/main/java/org/pdfsam/ui/io/BrowsableDirectoryField.java,68,76,9,,80,0,0,681679,pdfsam-fx/src/main/java/org/pdfsam/ui/io/BrowsableFileField.java,109,118,10,,98,0,0
27364732,,,,0.907407,0.981481,0.981481,833935,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilder.java,34,51,18,,108,1,1,833936,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitAfterPredefinedSetOfPagesRadioButton.java,93,110,18,,107,0,1
21512823,,,,0.640449,0.730337,0.730337,495209,pdfsam-core/src/main/java/org/pdfsam/support/LocaleKeyValueItem.java,65,74,10,,65,1,0,495245,pdfsam-core/src/main/java/org/pdfsam/task/BulkRotateParameters.java,89,99,11,,89,1,0
27364733,,,,0.907407,0.981481,0.981481,833935,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeParametersBuilder.java,34,51,18,,108,1,1,833937,pdfsam-simple-split/src/main/java/org/pdfsam/split/SplitByEveryRadioButton.java,98,115,18,,107,0,1
21512818,,,,0.855072,0.913043,0.913043,495209,pdfsam-core/src/main/java/org/pdfsam/support/LocaleKeyValueItem.java,65,74,10,,65,1,0,495243,pdfsam-core/src/main/java/org/pdfsam/support/KeyStringValueItem.java,87,96,10,,69,1,0
27364774,,,,0.986486,1,1,833982,pdfsam-core/src/main/java/org/pdfsam/module/PdfsamEnterpriseModule.java,19,39,21,,74,0,0,833983,pdfsam-core/src/main/java/org/pdfsam/module/PdfsamModule.java,19,38,20,,74,0,0
27364713,,,,0.857143,0.922078,0.922078,833904,pdfsam-alternate-mix/src/main/java/org/pdfsam/alternatemix/AlternateMixModule.java,144,157,14,,71,2,1,833905,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,154,167,14,,77,2,1
24259581,,,,0.927536,0.942029,0.942029,681697,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/multiple/SelectionTable.java,434,436,3,,69,0,0,681698,pdfsam-fx/src/main/java/org/pdfsam/ui/selection/single/SingleSelectionPane.java,216,218,3,,65,0,0
24259532,,,,0.974359,1,1,681635,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/Animations.java,59,62,4,,78,1,0,681636,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/Animations.java,65,68,4,,78,1,0
24259533,,,,0.974359,1,1,681635,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/Animations.java,59,62,4,,78,1,0,681637,pdfsam-fx/src/main/java/org/pdfsam/ui/commons/Animations.java,71,74,4,,78,1,0
21512805,,,,0.938776,1,1,495218,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,98,104,7,,49,1,0,495223,pdfsam-rotate/src/main/java/org/pdfsam/rotate/RotateModule.java,103,109,7,,49,1,0
21512807,,,,0.938776,1,1,495218,pdfsam-split-by-size/src/main/java/org/pdfsam/splitbysize/SplitBySizeModule.java,98,104,7,,49,1,0,495224,pdfsam-extract/src/main/java/org/pdfsam/extract/ExtractModule.java,107,113,7,,49,1,0
