id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
22830697,,,,0.45283,0.603774,0.603774,533578,source/net/filebot/web/OpenSubtitlesXmlRpc.java,335,341,7,,46,2,0,533681,source/net/filebot/util/SystemProperty.java,32,38,7,,53,1,0
22830514,,,,0.543478,0.673913,0.673913,533578,source/net/filebot/web/OpenSubtitlesXmlRpc.java,335,341,7,,46,2,0,533629,source/net/filebot/util/prefs/FilePreferences.java,68,74,7,,32,1,0
22830616,,,,0.521739,0.695652,0.695652,533578,source/net/filebot/web/OpenSubtitlesXmlRpc.java,335,341,7,,46,2,0,533657,source/net/filebot/util/ui/SimpleLabelProvider.java,65,71,7,,37,1,0
22830549,,,,0.369565,0.5,0.5,533578,source/net/filebot/web/OpenSubtitlesXmlRpc.java,335,341,7,,46,2,0,533644,source/net/filebot/util/ui/SimpleLabelProvider.java,53,59,7,,27,1,0
22830572,,,,0.543478,0.673913,0.673913,533578,source/net/filebot/web/OpenSubtitlesXmlRpc.java,335,341,7,,46,2,0,533649,source/net/filebot/util/prefs/FilePreferences.java,83,89,7,,32,1,0
22830609,,,,0.543478,0.652174,0.652174,533578,source/net/filebot/web/OpenSubtitlesXmlRpc.java,335,341,7,,46,2,0,533641,source/net/filebot/vfs/ZipArchive.java,28,34,7,,36,1,0
28418421,,,,0.811765,0.929412,0.929412,1238448,source/net/filebot/cli/ScriptShellMethods.java,3,11,9,,83,0,0,1238522,source/net/filebot/ui/rename/RenameAction.java,1,9,9,,85,0,0
22830290,,,,0.418605,0.55814,0.55814,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533486,source/net/filebot/Settings.java,30,36,7,,32,1,0
22830622,,,,0.465116,0.674419,0.674419,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533665,source/net/filebot/util/ui/SimpleLabelProvider.java,74,80,7,,37,1,0
22830537,,,,0.488372,0.697674,0.697674,533482,source/net/filebot/hash/VerificationFileReader.java,69,76,8,,43,1,0,533572,source/net/filebot/hash/MessageDigestHash.java,15,21,7,,36,1,0
