436,451,16,16,0.75,1,0,16,0.9714285714,1,1,1,16,16,16,16,0,4,4,8,2,1,1,175,175,175,175,0,1
299,329,31,31,1,1,0,31,1,1,1,1,31,31,31,31,0,0,0,0,2,1,1,217,217,217,217,0,1
667,685,19,23,0.68,0.72,4,21,0.7326203209,0.7754010695,0.32,0.6256684492,25,21,21,25,4,0,0,0,2,1,1,187,149,149,187,38,1
30,44,15,15,1,1,0,15,1,1,1,1,15,15,15,15,0,0,0,0,2,1,1,72,72,72,72,0,1
960,971,12,14,0.5714285714,0.7857142857,2,13,0.8017241379,0.8620689655,0.7142857143,0.8275862069,14,12,12,14,2,0,0,0,2,1,1,116,101,101,116,15,1
363,388,26,26,1,1,0,26,1,1,1,1,26,26,26,26,0,0,0,0,2,1,1,182,182,182,182,0,0
460,492,33,33,1,1,0,33,1,1,1,1,33,33,33,33,0,0,0,0,2,1,1,243,243,243,243,0,1
648,665,18,21,0.7391304348,0.7826086957,3,19.5,0.7951807229,0.813253012,0.347826087,0.656626506,23,20,20,23,3,0,0,0,2,1,1,166,137,137,166,29,1
1027,1035,9,9,1,1,0,9,1,1,1,1,9,9,9,9,0,2,2,4,2,1,1,63,63,63,63,0,1
140,148,7,9,0,0,2,8,0.3,0.5166666667,0,0.3666666667,8,9,8,9,1,0,1,1,2,1,1,51,60,51,60,9,0
451,474,24,24,1,1,0,24,1,1,1,1,24,24,24,24,0,0,0,0,2,1,1,168,168,168,168,0,1
84,100,17,17,0.7368421053,1,0,17,0.9696969697,1,1,1,19,19,19,19,0,1,1,2,2,1,1,165,165,165,165,0,1
748,765,16,18,0.1666666667,0.1666666667,2,17,0.36,0.57,0.1666666667,0.4,16,18,16,18,2,0,0,0,2,1,1,100,98,98,100,2,0
373,379,7,7,0.7142857143,1,0,7,0.9718309859,1,1,1,7,7,7,7,0,1,1,2,2,1,1,71,71,71,71,0,1
476,485,10,10,1,1,0,10,1,1,1,1,11,11,11,11,0,0,0,0,2,1,1,78,78,78,78,0,1
259,266,8,8,0.125,0.75,0,8,0.7101449275,0.9130434783,0.625,0.884057971,8,8,8,8,0,1,0,1,2,1,1,65,69,65,69,4,1
513,528,16,16,0.875,1,0,16,0.9833333333,1,1,1,16,16,16,16,0,2,2,4,2,1,1,120,120,120,120,0,1
490,499,10,11,0.7692307692,0.7692307692,1,10.5,0.8282828283,0.8383838384,0.2307692308,0.6262626263,13,12,12,13,1,0,0,0,2,1,1,99,83,83,99,16,0
145,179,35,35,0.7428571429,0.9714285714,0,35,0.9435736677,0.9968652038,0.2857142857,0.7210031348,35,35,35,35,0,0,0,0,2,1,1,318,319,318,319,1,1
373,392,10,20,0.15,0.2,10,15,0.276119403,0.447761194,0.15,0.3432835821,11,20,11,20,9,0,0,0,2,1,1,78,134,78,134,56,0
331,350,20,20,1,1,0,20,1,1,1,1,23,23,23,23,0,0,0,0,2,1,1,269,269,269,269,0,1
240,256,10,17,0.1764705882,0.1764705882,7,13.5,0.347826087,0.5326086957,0.1764705882,0.4456521739,10,17,10,17,7,0,0,0,2,1,1,83,92,83,92,9,0
62,78,17,17,0.6315789474,0.9473684211,0,17,0.9075144509,0.9537572254,0.8421052632,0.9421965318,19,19,19,19,0,1,1,2,2,1,1,165,173,165,173,8,1
200,214,15,17,0.7647058824,0.8235294118,2,16,0.845814978,0.8634361233,0.7647058824,0.8546255507,17,15,15,17,2,0,0,0,2,1,1,227,198,198,227,29,1
199,222,23,24,0.25,0.4583333333,1,23.5,0.3661971831,0.5704225352,0.25,0.4366197183,23,24,23,24,1,0,0,0,2,1,1,142,120,120,142,22,0
432,434,3,3,0.6666666667,1,0,3,0.95,1,1,1,6,6,6,6,0,0,0,0,2,1,1,40,40,40,40,0,0
874,885,11,12,0.6666666667,0.75,1,11.5,0.5031847134,0.5732484076,0.4166666667,0.4458598726,11,12,11,12,1,0,0,0,3,2,1,92,157,92,157,65,0
555,576,22,22,0,0,0,22,0.4444444444,0.6666666667,0,0.6666666667,22,22,22,22,0,0,0,0,1,0,1,198,154,154,198,44,0
342,400,59,59,0.9818181818,0.9818181818,0,59,0.9771428571,0.9828571429,0.3454545455,0.7057142857,55,55,55,55,0,3,3,6,2,1,1,350,348,348,350,2,0
58,70,13,22,0.1818181818,0.1818181818,9,17.5,0.2682926829,0.4451219512,0.1818181818,0.3048780488,22,14,14,22,8,0,0,0,2,1,1,164,99,99,164,65,0
975,999,25,25,0.72,1,0,25,0.9481481481,1,1,1,25,25,25,25,0,0,0,0,2,1,1,135,135,135,135,0,1
265,276,12,12,1,1,0,12,1,1,1,1,14,14,14,14,0,0,0,0,2,1,1,124,124,124,124,0,1
610,618,8,9,0.7272727273,0.7272727273,1,8.5,0.76,0.8,0.2727272727,0.6,10,11,10,11,1,0,0,0,2,1,1,62,75,62,75,13,1
14,26,13,13,0.7692307692,0.9230769231,0,13,0.9252336449,0.9439252336,0.9230769231,0.9439252336,13,13,13,13,0,2,1,3,2,1,1,101,107,101,107,6,1
648,665,18,18,1,1,0,18,1,1,1,1,20,20,20,20,0,0,0,0,2,1,1,137,137,137,137,0,1
62,79,18,18,1,1,0,18,1,1,1,1,18,18,18,18,0,1,1,2,2,1,1,117,117,117,117,0,1
139,193,55,55,1,1,0,55,1,1,1,1,55,55,55,55,0,0,0,0,2,1,1,351,351,351,351,0,1
158,183,26,26,0.9655172414,0.9655172414,0,26,0.9677419355,0.9758064516,0.1034482759,0.7096774194,29,29,29,29,0,1,1,2,2,1,1,248,246,246,248,2,0
25,31,6,7,0.1428571429,0.7142857143,1,6.5,0.5,0.8,0.5714285714,0.74,6,7,6,7,1,0,0,0,2,1,1,41,50,41,50,9,0
655,676,22,22,0.8846153846,0.9230769231,0,22,0.9838709677,0.9892473118,0.6153846154,0.935483871,26,26,26,26,0,0,0,0,2,1,1,186,186,186,186,0,1
52,54,3,3,0,0.6666666667,0,3,0.8076923077,0.9230769231,0.6666666667,0.9038461538,3,3,3,3,0,0,0,0,2,1,1,52,48,48,52,4,0
320,327,8,8,0.5,0.875,0,8,0.5192307692,0.6538461538,0.5,0.5769230769,8,8,8,8,0,0,0,0,2,1,1,52,36,36,52,16,0
246,346,51,101,0,0,50,76,0.25,0.5,0,0.387254902,51,51,51,51,0,0,0,0,1,1,0,357,408,357,408,51,0
309,347,39,39,0.8974358974,0.8974358974,0,39,0.9506578947,0.9506578947,0.4615384615,0.7105263158,39,39,39,39,0,0,0,0,2,1,1,297,304,297,304,7,1
181,194,14,14,1,1,0,14,1,1,1,1,13,13,13,13,0,4,4,8,4,2,2,123,123,123,123,0,1
807,819,13,14,0.7142857143,0.8571428571,1,13.5,0.8431372549,0.8725490196,0.5714285714,0.8039215686,14,13,13,14,1,0,0,0,2,1,1,102,89,89,102,13,1
48,157,110,110,1,1,0,110,1,1,1,1,115,115,115,115,0,0,0,0,2,1,1,685,685,685,685,0,1
446,462,17,17,1,1,0,17,1,1,1,1,19,19,19,19,0,1,1,2,2,1,1,117,117,117,117,0,1
144,171,28,28,0.9375,1,0,28,0.99,1,1,1,16,16,16,16,0,0,0,0,4,2,2,100,100,100,100,0,1
200,214,15,15,1,1,0,15,1,1,1,1,15,15,15,15,0,0,0,0,2,1,1,198,198,198,198,0,1
127,145,16,19,0.7619047619,0.7619047619,3,17.5,0.7796610169,0.7853107345,0.4285714286,0.6384180791,18,21,18,21,3,0,0,0,2,1,1,140,177,140,177,37,1
461,474,13,14,0.7142857143,0.7857142857,1,13.5,0.8796992481,0.9172932331,0.5714285714,0.7969924812,13,14,13,14,1,0,0,0,2,1,1,133,128,128,133,5,1
128,144,17,17,0.5263157895,0.8947368421,0,17,0.8901734104,0.9421965318,0.7894736842,0.9306358382,19,19,19,19,0,1,1,2,2,1,1,165,173,165,173,8,0
1155,1180,26,26,1,1,0,26,1,1,1,1,26,26,26,26,0,3,3,6,2,1,1,192,192,192,192,0,1
394,482,89,89,0.9880952381,0.9880952381,0,89,0.9894514768,0.9894514768,0.9880952381,0.9894514768,84,84,84,84,0,1,1,2,2,1,1,938,948,938,948,10,0
126,138,13,13,1,1,0,13,1,1,1,1,13,13,13,13,0,0,0,0,2,1,1,111,111,111,111,0,1
61,82,22,22,0.875,1,0,22,0.9846938776,1,1,1,24,24,24,24,0,2,2,4,2,1,1,196,196,196,196,0,1
841,850,10,10,0.5,0.7,0,10,0.4736842105,0.6315789474,0.5,0.5614035088,10,10,10,10,0,0,0,0,2,1,1,57,44,44,57,13,0
24,34,11,11,0.3636363636,0.7272727273,0,11,0.5789473684,0.7631578947,0.3636363636,0.6315789474,11,11,11,11,0,0,0,0,2,1,1,75,76,75,76,1,1
428,448,18,21,0.7391304348,0.7826086957,3,19.5,0.7951807229,0.813253012,0.347826087,0.656626506,20,23,20,23,3,0,0,0,2,1,1,137,166,137,166,29,1
565,587,23,23,1,1,0,23,1,1,1,1,23,23,23,23,0,0,0,0,2,1,1,208,208,208,208,0,1
548,570,23,23,1,1,0,23,1,1,1,1,25,25,25,25,0,0,0,0,2,1,1,187,187,187,187,0,1
910,922,12,13,0.5384615385,0.8461538462,1,12.5,0.7933884298,0.9256198347,0.3076923077,0.7272727273,12,13,12,13,1,0,0,0,2,1,1,118,121,118,121,3,1
255,269,15,15,1,1,0,15,1,1,1,1,15,15,15,15,0,0,0,0,2,1,1,168,168,168,168,0,1
488,494,7,7,1,1,0,7,1,1,1,1,7,7,7,7,0,0,0,0,2,1,1,51,51,51,51,0,1
369,379,11,11,1,1,0,11,1,1,1,1,11,11,11,11,0,0,0,0,2,1,1,61,61,61,61,0,1
203,275,53,73,0.9807692308,0.9807692308,20,63,0.9872122762,0.9923273657,0.9807692308,0.989769821,52,52,52,52,0,1,1,2,4,2,2,391,388,388,391,3,1
220,234,11,15,0.25,0.8333333333,4,13,0.6779661017,0.8559322034,0.8333333333,0.8559322034,12,12,12,12,0,1,1,2,4,2,2,118,104,104,118,14,1
415,446,32,32,1,1,0,32,1,1,1,1,32,32,32,32,0,0,0,0,2,1,1,224,224,224,224,0,1
929,932,4,11,0,0,7,7.5,0.3134328358,0.5373134328,0,0.3731343284,9,4,4,9,5,0,0,0,3,2,1,67,57,57,67,10,0
46,355,310,330,0.7680722892,0.7710843373,20,320,0.9037900875,0.9208663057,0.1506024096,0.8134110787,332,317,317,332,15,0,0,0,2,1,1,4802,4508,4508,4802,294,1
1237,1382,146,146,0.9913043478,0.9913043478,0,146,0.9966405375,0.9966405375,0.9913043478,0.9966405375,115,115,115,115,0,1,1,2,4,2,2,890,893,890,893,3,1
73,89,17,17,1,1,0,17,1,1,1,1,20,20,20,20,0,0,0,0,4,2,2,158,158,158,158,0,1
207,233,27,48,0.9523809524,1,21,37.5,0.9898989899,1,1,1,21,21,21,21,0,0,0,0,0,0,0,99,99,99,99,0,0
565,575,11,11,0.8461538462,0.9230769231,0,11,0.9797979798,0.9898989899,0.9230769231,0.9898989899,13,13,13,13,0,0,0,0,2,1,1,99,99,99,99,0,1
44,51,8,8,1,1,0,8,1,1,1,1,8,8,8,8,0,4,4,8,2,1,1,116,116,116,116,0,1
617,636,20,20,0.9523809524,0.9523809524,0,20,0.9912280702,0.9912280702,0.9523809524,0.9912280702,21,21,21,21,0,0,0,0,2,1,1,114,114,114,114,0,1
442,454,13,13,1,1,0,13,1,1,1,1,13,13,13,13,0,0,0,0,2,1,1,133,133,133,133,0,1
183,197,15,15,1,1,0,15,1,1,1,1,16,16,16,16,0,0,0,0,2,1,1,119,119,119,119,0,1
505,515,9,11,0.6153846154,0.7692307692,2,10,0.7171717172,0.7474747475,0.3846153846,0.5757575758,11,13,11,13,2,0,0,0,2,1,1,75,99,75,99,24,0
7,18,12,12,1,1,0,12,1,1,1,1,14,14,14,14,0,0,0,0,2,1,1,133,133,133,133,0,1
652,662,10,11,0.6923076923,0.7692307692,1,10.5,0.7878787879,0.8282828283,0.2307692308,0.6262626263,12,13,12,13,1,0,0,0,2,1,1,82,99,82,99,17,0
806,823,17,18,0.6666666667,0.7777777778,1,17.5,0.8604651163,0.9147286822,0.2777777778,0.7286821705,17,18,17,18,1,0,0,0,2,1,1,126,129,126,129,3,1
747,764,17,18,0.7777777778,0.9444444444,1,17.5,0.8992248062,0.9224806202,0.3888888889,0.7441860465,17,18,17,18,1,0,0,0,2,1,1,119,129,119,129,10,1
277,288,12,13,0.5384615385,0.9230769231,1,12.5,0.8347107438,0.9256198347,0.3846153846,0.7685950413,13,12,12,13,1,0,0,0,2,1,1,121,112,112,121,9,1
398,417,20,20,0.2380952381,0.2380952381,0,20,0.3513513514,0.5945945946,0.2380952381,0.3918918919,20,21,20,21,1,0,0,0,2,1,1,144,148,144,148,4,0
44,50,7,7,0.2857142857,0.7142857143,0,7,0.6285714286,0.8857142857,0.2857142857,0.7142857143,7,7,7,7,0,0,0,0,2,1,1,32,35,32,35,3,0
6,11,6,6,1,1,0,6,1,1,1,1,7,7,7,7,0,0,0,0,2,1,1,83,83,83,83,0,1
244,250,6,7,0.4285714286,0.7142857143,1,6.5,0.6923076923,0.9230769231,0.5714285714,0.7692307692,6,7,6,7,1,0,0,0,3,1,2,26,26,26,26,0,0
20,52,33,33,0.9090909091,1,0,33,0.987654321,1,1,1,33,33,33,33,0,0,0,0,2,1,1,243,243,243,243,0,1
126,138,13,13,1,1,0,13,1,1,1,1,13,13,13,13,0,0,0,0,2,1,1,111,111,111,111,0,1
427,438,12,12,0.5833333333,1,0,12,0.8474576271,1,1,1,12,12,12,12,0,0,0,0,2,1,1,59,59,59,59,0,1
127,141,15,29,0.1379310345,0.1724137931,14,22,0.3267973856,0.5163398693,0.1379310345,0.3594771242,29,16,16,29,13,0,0,0,2,1,1,153,112,112,153,41,0
4,11,8,8,0.5,1,0,8,0.8928571429,1,1,1,8,8,8,8,0,0,0,0,0,0,0,56,56,56,56,0,0
633,648,16,16,0.875,0.875,0,16,0.7959183673,0.8163265306,0.5,0.6428571429,16,16,16,16,0,1,1,2,4,2,2,85,98,85,98,13,1
126,141,14,16,0.875,0.875,2,15,0.8504672897,0.8504672897,0.625,0.8130841121,14,16,14,16,2,0,0,0,2,1,1,91,107,91,107,16,0
180,194,13,15,0.4666666667,0.7333333333,2,14,0.6931216931,0.7566137566,0.4,0.6613756614,13,15,13,15,2,0,0,0,2,1,1,144,189,144,189,45,1
222,232,11,11,0.5454545455,1,0,11,0.9295774648,1,1,1,11,11,11,11,0,0,0,0,2,1,1,71,71,71,71,0,0
140,159,20,20,1,1,0,20,1,1,1,1,19,19,19,19,0,1,1,2,4,2,2,192,192,192,192,0,1
119,144,25,26,0.8,0.8666666667,1,25.5,0.9558823529,0.9705882353,0.2,0.6838235294,15,15,15,15,0,0,0,0,4,2,2,135,136,135,136,1,1
73,82,8,10,0.6,0.7,2,9,0.9032258065,0.9193548387,0.7,0.9193548387,9,10,9,10,1,0,0,0,2,1,1,62,62,62,62,0,0
748,767,20,20,0.9523809524,0.9523809524,0,20,0.9912280702,0.9912280702,0.9523809524,0.9912280702,21,21,21,21,0,0,0,0,2,1,1,114,114,114,114,0,1
280,292,13,13,0.6153846154,0.8461538462,0,13,0.77,0.86,0.6923076923,0.79,13,13,13,13,0,1,2,3,2,1,1,100,86,86,100,14,1
984,1025,42,42,0,1,0,42,0.5714285714,1,1,1,42,42,42,42,0,0,0,0,2,1,1,294,294,294,294,0,0
5,20,13,16,0,0.2,3,14.5,0.4931506849,0.8356164384,0,0.698630137,8,10,8,10,2,1,1,2,0,0,0,70,73,70,73,3,0
43,52,10,10,1,1,0,10,1,1,1,1,10,10,10,10,0,0,0,0,2,1,1,88,88,88,88,0,1
1371,1378,8,8,0.625,0.875,0,8,0.8541666667,0.9166666667,0.875,0.9166666667,8,8,8,8,0,0,0,0,2,1,1,46,48,46,48,2,0
776,787,12,15,0.4666666667,0.7333333333,3,13.5,0.6258064516,0.6967741935,0.2666666667,0.5870967742,15,12,12,15,3,0,0,0,2,1,1,155,108,108,155,47,1
1196,1210,15,15,1,1,0,15,1,1,1,1,15,15,15,15,0,0,0,0,2,1,1,113,113,113,113,0,1
1109,1141,30,33,1,1,3,31.5,1,1,1,1,17,17,17,17,0,1,1,2,4,2,2,103,103,103,103,0,0
67,82,16,22,0.1363636364,0.2272727273,6,19,0.2971428571,0.5142857143,0.1363636364,0.3257142857,22,16,16,22,6,0,0,0,2,1,1,175,136,136,175,39,0
128,133,6,6,0,0,0,6,0.5,0.75,0,0.5416666667,6,6,6,6,0,0,0,0,2,1,1,24,24,24,24,0,0
325,346,22,22,1,1,0,22,1,1,1,1,22,22,22,22,0,0,0,0,2,1,1,154,154,154,154,0,0
289,305,17,17,0.5263157895,0.9473684211,0,17,0.8736263736,0.956043956,0.9473684211,0.9505494505,19,19,19,19,0,0,1,1,2,1,1,176,182,176,182,6,1
657,670,14,14,0.8333333333,1,0,14,0.9837837838,1,1,1,18,18,18,18,0,0,0,0,2,1,1,185,185,185,185,0,1
417,720,304,304,1,1,0,304,1,1,1,1,288,288,288,288,0,2,2,4,2,1,1,2224,2224,2224,2224,0,1
1055,1184,130,130,1,1,0,130,1,1,1,1,130,130,130,130,0,1,1,2,2,1,1,755,755,755,755,0,1
27,46,20,20,1,1,0,20,1,1,1,1,20,20,20,20,0,0,0,0,2,1,1,261,261,261,261,0,1
309,347,39,39,0.8974358974,0.8974358974,0,39,0.9506578947,0.9506578947,0.4615384615,0.7105263158,39,39,39,39,0,0,0,0,2,1,1,297,304,297,304,7,1
378,403,26,26,1,1,0,26,1,1,1,1,26,26,26,26,0,0,0,0,2,1,1,182,182,182,182,0,0
29,42,14,14,0.9285714286,0.9285714286,0,14,0.9708029197,0.9708029197,0.9285714286,0.9708029197,14,14,14,14,0,0,0,0,2,1,1,133,137,133,137,4,1
477,507,31,31,0,0,0,31,0.4285714286,0.5714285714,0,0.4377880184,31,31,31,31,0,0,0,0,2,1,1,155,217,155,217,62,0
156,170,15,15,0.7058823529,0.9411764706,0,15,0.9108280255,0.949044586,0.2352941176,0.6687898089,17,17,17,17,0,0,0,0,2,1,1,149,157,149,157,8,1
884,896,13,13,0.3,1,0,13,0.9,1,1,1,10,10,10,10,0,1,1,2,4,2,2,70,70,70,70,0,1
633,649,17,17,1,1,0,17,1,1,1,1,17,17,17,17,0,0,0,0,2,1,1,100,100,100,100,0,1
224,228,5,5,1,1,0,5,1,1,1,1,5,5,5,5,0,0,0,0,2,1,1,52,52,52,52,0,1
133,140,8,8,1,1,0,8,1,1,1,1,10,10,10,10,0,0,0,0,2,1,1,131,131,131,131,0,1
513,518,6,7,0,0.1428571429,1,6.5,0.4235294118,0.6823529412,0,0.5176470588,7,6,6,7,1,0,0,0,2,1,1,80,85,80,85,5,0
735,743,9,11,0.2307692308,0.7692307692,2,10,0.5256410256,0.7307692308,0.3076923077,0.5512820513,13,11,11,13,2,0,0,0,2,1,1,78,57,57,78,21,0
615,639,25,25,0.36,0.6,0,25,0.7702702703,0.8108108108,0.24,0.5945945946,25,22,22,25,3,1,0,1,2,1,1,148,123,123,148,25,0
191,197,7,7,0.4285714286,0.7142857143,0,7,0.59375,0.6875,0.7142857143,0.6875,7,7,7,7,0,0,0,0,2,1,1,23,32,23,32,9,0
18,35,18,19,0,0,1,18.5,0.3939393939,0.6363636364,0,0.4242424242,11,10,10,11,1,1,1,2,1,1,0,66,64,64,66,2,0
76,78,3,3,0,0.6666666667,0,3,0.75,0.9230769231,0.6666666667,0.9038461538,3,3,3,3,0,0,0,0,2,1,1,52,48,48,52,4,0
739,749,11,11,1,1,0,11,1,1,1,1,12,12,12,12,0,5,5,10,2,1,1,111,111,111,111,0,0
34,36,3,3,0,1,0,3,0.8846153846,1,1,1,3,3,3,3,0,0,0,0,2,1,1,52,52,52,52,0,1
31,36,5,6,0.1666666667,0.1666666667,1,5.5,0.3538461538,0.6461538462,0.1666666667,0.4461538462,5,6,5,6,1,1,0,1,2,1,1,60,65,60,65,5,0
613,651,39,39,0.3243243243,1,0,39,0.8797953964,1,1,1,37,37,37,37,0,1,1,2,4,2,2,391,391,391,391,0,0
31,40,10,11,0.4285714286,0.5,1,10.5,0.6564885496,0.6870229008,0.4285714286,0.6641221374,14,14,14,14,0,0,0,0,2,1,1,118,131,118,131,13,1
82,114,14,33,0.0909090909,0.0909090909,19,23.5,0.2739130435,0.4782608696,0.0909090909,0.3434782609,14,33,14,33,19,0,0,0,2,1,1,153,230,153,230,77,0
43,52,10,10,1,1,0,10,1,1,1,1,10,10,10,10,0,0,0,0,2,1,1,88,88,88,88,0,1
390,406,17,17,1,1,0,17,1,1,1,1,17,17,17,17,0,0,0,0,2,1,1,119,119,119,119,0,0
100,109,10,10,0.9,0.9,0,10,0.9848484848,0.9848484848,0.9,0.9848484848,10,10,10,10,0,1,1,2,2,1,1,66,66,66,66,0,1
95,101,7,7,0.875,1,0,7,0.9852941176,1,1,1,8,8,8,8,0,1,1,2,2,1,1,68,68,68,68,0,1
929,937,9,9,0.8888888889,1,0,9,0.9910714286,1,1,1,9,9,9,9,0,1,1,2,2,1,1,112,112,112,112,0,0
165,175,11,11,0.4545454545,0.9090909091,0,11,0.8815789474,0.9736842105,0.9090909091,0.9736842105,11,11,11,11,0,0,0,0,2,1,1,76,76,76,76,0,1
359,369,11,11,1,1,0,11,1,1,1,1,11,11,11,11,0,0,0,0,2,1,1,61,61,61,61,0,1
146,152,7,7,1,1,0,7,1,1,1,1,7,7,7,7,0,0,0,0,2,1,1,92,92,92,92,0,1
392,414,22,23,0.652173913,0.8695652174,1,22.5,0.8634146341,0.9073170732,0.3043478261,0.6975609756,22,23,22,23,1,0,0,0,2,1,1,202,205,202,205,3,0
611,620,10,10,0.5,1,0,10,0.9230769231,1,1,1,10,10,10,10,0,0,0,0,2,1,1,65,65,65,65,0,1
440,452,13,13,1,1,0,13,1,1,1,1,13,13,13,13,0,0,0,0,2,1,1,133,133,133,133,0,1
246,253,8,8,0.75,1,0,8,0.9583333333,1,1,1,8,8,8,8,0,2,2,4,2,1,1,48,48,48,48,0,1
413,422,9,10,0.5833333333,0.75,1,9.5,0.7317073171,0.8048780488,0.25,0.6097560976,11,12,11,12,1,0,0,0,2,1,1,78,82,78,82,4,1
98,103,6,6,0.7142857143,0.8571428571,0,6,0.8405797101,0.884057971,0.2857142857,0.6231884058,7,7,7,7,0,1,1,2,2,1,1,61,69,61,69,8,1
150,163,13,14,0.2142857143,0.7142857143,1,13.5,0.5967741935,0.7419354839,0.6428571429,0.7258064516,13,14,13,14,1,0,0,0,2,1,1,62,55,55,62,7,0
82,98,17,21,0.6666666667,0.7142857143,4,19,0.9637681159,0.9710144928,0.7142857143,0.9710144928,21,17,17,21,4,1,1,2,4,2,2,138,134,134,138,4,0
256,270,15,15,0.9333333333,0.9333333333,0,15,0.9752066116,0.9752066116,0.9333333333,0.9752066116,15,15,15,15,0,0,0,0,2,1,1,118,121,118,121,3,1
371,421,51,51,0,0,0,51,0.5714285714,0.8571428571,0,0.6218487395,51,51,51,51,0,0,0,0,2,1,1,357,357,357,357,0,0
1156,1170,15,18,0.5555555556,0.8333333333,3,16.5,0.8108108108,0.8513513514,0.5,0.7702702703,18,15,15,18,3,0,0,0,2,1,1,148,126,126,148,22,1
212,225,14,14,1,1,0,14,1,1,1,1,15,15,15,15,0,0,0,0,2,1,1,123,123,123,123,0,1
443,485,43,43,1,1,0,43,1,1,1,1,46,46,46,46,0,0,0,0,2,1,1,314,314,314,314,0,1
160,164,5,5,1,1,0,5,1,1,1,1,6,6,6,6,0,2,2,4,2,1,1,69,69,69,69,0,1
112,116,5,5,0.6666666667,1,0,5,0.9672131148,1,1,1,6,6,6,6,0,2,2,4,2,1,1,61,61,61,61,0,1
849,865,17,17,0.2941176471,0.6470588235,0,17,0.5161290323,0.7419354839,0.2941176471,0.5913978495,17,17,17,17,0,0,0,0,2,1,1,89,93,89,93,4,0
134,162,29,29,0,1,0,29,0.5714285714,1,1,1,29,29,29,29,0,0,0,0,2,1,1,203,203,203,203,0,0
309,330,22,22,1,1,0,22,1,1,1,1,23,23,23,23,0,0,0,0,2,1,1,176,176,176,176,0,1
182,187,6,6,0.8571428571,1,0,6,0.9830508475,1,1,1,7,7,7,7,0,1,1,2,2,1,1,59,59,59,59,0,1
708,724,17,17,0.8235294118,0.8823529412,0,17,0.9256198347,0.9504132231,0.7058823529,0.8760330579,17,17,17,17,0,0,0,0,2,1,1,121,119,119,121,2,1
135,189,54,55,0.8,0.9090909091,1,54.5,0.905982906,0.9401709402,0.5272727273,0.8091168091,54,55,54,55,1,0,0,0,2,1,1,346,351,346,351,5,1
149,154,6,6,1,1,0,6,1,1,1,1,6,6,6,6,0,1,1,2,2,1,1,54,54,54,54,0,1
667,685,18,19,0.8571428571,0.9047619048,1,18.5,0.8724832215,0.8926174497,0.7142857143,0.8187919463,20,21,20,21,1,0,0,0,2,1,1,137,149,137,149,12,1
51,53,3,3,0,1,0,3,0.8076923077,1,1,1,3,3,3,3,0,0,0,0,2,1,1,52,52,52,52,0,0
419,498,80,80,1,1,0,80,1,1,1,1,80,80,80,80,0,0,0,0,2,1,1,560,560,560,560,0,1
641,649,9,9,0.6363636364,0.7272727273,0,9,0.5568181818,0.6590909091,0.3636363636,0.4886363636,11,11,11,11,0,0,0,0,2,1,1,88,75,75,88,13,1
73,95,23,23,1,1,0,23,1,1,1,1,23,23,23,23,0,0,0,0,2,1,1,164,164,164,164,0,1
550,593,44,44,0.9545454545,1,0,44,0.9935064935,1,0.9545454545,0.9935064935,44,44,44,44,0,0,0,0,2,1,1,308,308,308,308,0,1
198,208,11,11,0.75,0.75,0,11,0.7435897436,0.7820512821,0.3333333333,0.5897435897,12,12,12,12,0,0,0,0,2,1,1,78,75,75,78,3,1
648,665,18,23,0.68,0.72,5,20.5,0.7165775401,0.7326203209,0.32,0.5989304813,25,20,20,25,5,0,0,0,2,1,1,187,137,137,187,50,1
1055,1067,13,13,1,1,0,13,1,1,1,1,13,13,13,13,0,0,0,0,2,1,1,96,96,96,96,0,1
349,379,31,32,0.96875,0.96875,1,31.5,0.9874371859,0.9874371859,0.4375,0.743718593,32,31,31,32,1,0,0,0,2,1,1,398,393,393,398,5,1
546,570,25,25,0.8461538462,1,0,25,0.9759615385,1,1,1,26,26,26,26,0,1,1,2,4,2,2,208,208,208,208,0,1
110,197,88,88,1,1,0,88,1,1,1,1,88,88,88,88,0,0,0,0,2,1,1,484,484,484,484,0,1
140,150,10,11,0.1818181818,0.1818181818,1,10.5,0.4074074074,0.6296296296,0.1818181818,0.4197530864,10,11,10,11,1,0,0,0,2,1,1,81,74,74,81,7,0
172,181,10,10,0.8,0.9,0,10,0.9411764706,0.9803921569,0.9,0.9803921569,10,10,10,10,0,0,0,0,2,1,1,51,51,51,51,0,1
99,111,13,13,1,1,0,13,1,1,1,1,13,13,13,13,0,0,0,0,2,1,1,117,117,117,117,0,1
443,485,43,43,1,1,0,43,1,1,1,1,46,46,46,46,0,0,0,0,2,1,1,314,314,314,314,0,1
209,258,50,50,0.9607843137,0.9607843137,0,50,0.9662650602,0.9734939759,0.1176470588,0.6819277108,51,51,51,51,0,2,2,4,4,2,2,409,415,409,415,6,1
1549,1565,12,17,0.4705882353,0.7058823529,5,14.5,0.7253521127,0.7535211268,0.2941176471,0.661971831,12,17,12,17,5,0,0,0,2,1,1,107,142,107,142,35,1
648,665,18,23,0.68,0.72,5,20.5,0.7165775401,0.7326203209,0.32,0.5989304813,25,20,20,25,5,0,0,0,2,1,1,187,137,137,187,50,1
53,166,114,114,0.9915966387,0.9915966387,0,114,0.9990749306,0.9990749306,0.9915966387,0.9990749306,119,119,119,119,0,0,0,0,2,1,1,1081,1081,1081,1081,0,1
54,108,55,55,1,1,0,55,1,1,1,1,55,55,55,55,0,3,3,6,2,1,1,438,438,438,438,0,1
